,team_home,team_away,bet_type,outcome,odd,percentage
1929,Crystal Palace,Sheffield United,Marge de victoire,Sheffield United gagne d'au moins 3 buts d'écart,55.0,0
1930,Crystal Palace,Sheffield United,Résultat et nombre de buts,"Crystal Palace et moins de 4,5",1.66,0
1931,Crystal Palace,Sheffield United,Résultat et nombre de buts,"Match nul et moins de 4,5",3.85,0
1932,Crystal Palace,Sheffield United,Résultat et nombre de buts,"Sheffield United et moins de 4,5",6.0,0
1933,Crystal Palace,Sheffield United,Résultat et nombre de buts,"Crystal Palace et plus de 4,5",6.75,0
1934,Crystal Palace,Sheffield United,Résultat et nombre de buts,"Sheffield United et plus de 4,5",38.0,0
1935,Crystal Palace,Sheffield United,Résultat et nombre de buts,"Match nul et plus de 4,5",60.0,0
1936,Crystal Palace,Sheffield United,Résultat et les deux équipes marquent,Crystal Palace et non,2.15,0
1937,Crystal Palace,Sheffield United,Résultat et les deux équipes marquent,Crystal Palace et oui,3.45,0
1938,Crystal Palace,Sheffield United,Résultat et les deux équipes marquent,Match nul et oui,5.2,0
1939,Crystal Palace,Sheffield United,Résultat et les deux équipes marquent,Sheffield United et non,8.5,0
1940,Crystal Palace,Sheffield United,Résultat et les deux équipes marquent,Match nul et non,9.5,0
1941,Crystal Palace,Sheffield United,Résultat et les deux équipes marquent,Sheffield United et oui,11.0,0
1942,Crystal Palace,Sheffield United,Équipe qui marque le 1er but et résultat,Crystal Palace marque et Crystal Palace gagne,1.56,0
1943,Crystal Palace,Sheffield United,Équipe qui marque le 1er but et résultat,Sheffield United marque et Sheffield United gagne,6.25,0
1944,Crystal Palace,Sheffield United,Équipe qui marque le 1er but et résultat,Crystal Palace marque et match nul,9.5,0
1945,Crystal Palace,Sheffield United,Équipe qui marque le 1er but et résultat,Sheffield United marque et match nul,9.5,0
1946,Crystal Palace,Sheffield United,Équipe qui marque le 1er but et résultat,Aucun but,9.5,0
1947,Crystal Palace,Sheffield United,Équipe qui marque le 1er but et résultat,Sheffield United marque et Crystal Palace gagne,9.5,0
1948,Crystal Palace,Sheffield United,Équipe qui marque le 1er but et résultat,Crystal Palace marque et Sheffield United gagne,30.0,0
1949,Crystal Palace,Sheffield United,Double chance et nombre de buts,"Crystal Palace/match nul et moins de 4,5",1.25,0
1950,Crystal Palace,Sheffield United,Double chance et nombre de buts,"Crystal Palace/Sheffield United et moins de 4,5",1.38,0
1951,Crystal Palace,Sheffield United,Double chance et nombre de buts,"Sheffield United/match nul et moins de 4,5",2.5,0
1952,Crystal Palace,Sheffield United,Double chance et nombre de buts,"Crystal Palace/Sheffield United et plus de 4,5",6.0,0
1953,Crystal Palace,Sheffield United,Double chance et nombre de buts,"Crystal Palace/match nul et plus de 4,5",6.5,0
1954,Crystal Palace,Sheffield United,Double chance et nombre de buts,"Sheffield United/match nul et plus de 4,5",29.0,0
1955,Crystal Palace,Sheffield United,Double chance et les deux équipes marquent,Crystal Palace/Sheffield United et non,1.84,0
1956,Crystal Palace,Sheffield United,Double chance et les deux équipes marquent,Crystal Palace/match nul et non,1.86,0
1957,Crystal Palace,Sheffield United,Double chance et les deux équipes marquent,Crystal Palace/match nul et oui,2.2,0
1958,Crystal Palace,Sheffield United,Double chance et les deux équipes marquent,Crystal Palace/Sheffield United et oui,2.8,0
1959,Crystal Palace,Sheffield United,Double chance et les deux équipes marquent,Sheffield United/match nul et oui,3.9,0
1960,Crystal Palace,Sheffield United,Double chance et les deux équipes marquent,Sheffield United/match nul et non,5.0,0
1961,Crystal Palace,Sheffield United,Quelle équipe va marquer ?,Aucune,9.5,0
1962,Crystal Palace,Sheffield United,Quelle équipe va marquer ?,Seulement Crystal Palace,2.15,0
1963,Crystal Palace,Sheffield United,Quelle équipe va marquer ?,Seulement Sheffield United,8.5,0
1964,Crystal Palace,Sheffield United,Quelle équipe va marquer ?,Les deux équipes,1.94,0
1965,Crystal Palace,Sheffield United,Crystal Palace garde sa cage inviolée,Oui,1.86,0
1966,Crystal Palace,Sheffield United,Crystal Palace garde sa cage inviolée,Non,1.68,0
1967,Crystal Palace,Sheffield United,Sheffield United garde sa cage inviolée,Oui,5.0,0
1968,Crystal Palace,Sheffield United,Sheffield United garde sa cage inviolée,Non,1.12,0
1969,Crystal Palace,Sheffield United,Crystal Palace gagne sans concéder de but,Oui,2.15,0
1970,Crystal Palace,Sheffield United,Crystal Palace gagne sans concéder de but,Non,1.5,0
1971,Crystal Palace,Sheffield United,Sheffield United gagne sans concéder de but,Oui,8.5,0
1972,Crystal Palace,Sheffield United,Sheffield United gagne sans concéder de but,Non,1.04,0
1973,Crystal Palace,Sheffield United,Crystal Palace gagne une des mi-temps,Oui,1.26,0
1974,Crystal Palace,Sheffield United,Crystal Palace gagne une des mi-temps,Non,3.2,0
1975,Crystal Palace,Sheffield United,Sheffield United gagne une des mi-temps,Oui,3.15,0
1976,Crystal Palace,Sheffield United,Sheffield United gagne une des mi-temps,Non,1.27,0
1977,Crystal Palace,Sheffield United,Crystal Palace gagne les deux mi-temps,Oui,3.5,0
1978,Crystal Palace,Sheffield United,Crystal Palace gagne les deux mi-temps,Non,1.22,0
1979,Crystal Palace,Sheffield United,Sheffield United gagne les deux mi-temps,Oui,30.0,0
1980,Crystal Palace,Sheffield United,Sheffield United gagne les deux mi-temps,Non,1.01,0
1981,Crystal Palace,Sheffield United,Crystal Palace marque dans les deux mi-temps,Oui,2.3,0
1982,Crystal Palace,Sheffield United,Crystal Palace marque dans les deux mi-temps,Non,1.44,0
1983,Crystal Palace,Sheffield United,Sheffield United marque dans les deux mi-temps,Oui,7.5,0
1984,Crystal Palace,Sheffield United,Sheffield United marque dans les deux mi-temps,Non,1.06,0
1985,Crystal Palace,Sheffield United,Mi-temps - Double chance,Crystal Palace ou match nul,1.1,0
1986,Crystal Palace,Sheffield United,Mi-temps - Double chance,Crystal Palace ou Sheffield United,1.52,0
1987,Crystal Palace,Sheffield United,Mi-temps - Double chance,Sheffield United ou match nul,1.64,0
1988,Crystal Palace,Sheffield United,Mi-temps - Les 2 équipes marquent,Oui,4.9,0
1989,Crystal Palace,Sheffield United,Mi-temps - Les 2 équipes marquent,Non,1.12,0
1990,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts de Crystal Palace,"Plus de 2,5",13.0,0
1991,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts de Crystal Palace,"Moins de 2,5",1.03,0
1992,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts de Sheffield United,"Plus de 1,5",15.0,0
1993,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts de Sheffield United,"Moins de 1,5",1.02,0
1994,Crystal Palace,Sheffield United,Mi-temps - Nombre exact de buts,0,2.65,0
1995,Crystal Palace,Sheffield United,Mi-temps - Nombre exact de buts,1,2.35,0
1996,Crystal Palace,Sheffield United,Mi-temps - Nombre exact de buts,2,3.85,0
1997,Crystal Palace,Sheffield United,Mi-temps - Nombre exact de buts,3 ou plus,6.5,0
1998,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts (intervalle),0,2.65,0
1999,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts (intervalle),1-2,1.56,0
2000,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts (intervalle),1-3,1.39,0
2001,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts (intervalle),2-3,2.9,0
2002,Crystal Palace,Sheffield United,Mi-temps - Nombre de buts (intervalle),4 et plus,21.0,0
2003,Crystal Palace,Sheffield United,Mi-temps - Vainqueur (remboursé si match nul),Crystal Palace,1.22,100
2004,Crystal Palace,Sheffield United,Mi-temps - Vainqueur (remboursé si match nul),Sheffield United,3.55,0
2005,Crystal Palace,Sheffield United,Mi-temps - Crystal Palace gardera t-il sa cage inviolée ?,Oui,1.28,0
2006,Crystal Palace,Sheffield United,Mi-temps - Crystal Palace gardera t-il sa cage inviolée ?,Non,3.0,0
2007,Crystal Palace,Sheffield United,Mi-temps - Sheffield United gardera t-il sa cage inviolée ?,Oui,2.0,0
2008,Crystal Palace,Sheffield United,Mi-temps - Sheffield United gardera t-il sa cage inviolée ?,Non,1.58,0
2009,Crystal Palace,Sheffield United,Mi-temps - Résultat et nombre de buts,"Match nul et moins de 1,5",2.65,0
2010,Crystal Palace,Sheffield United,Mi-temps - Résultat et nombre de buts,"Crystal Palace et moins de 1,5",3.2,0
2011,Crystal Palace,Sheffield United,Mi-temps - Résultat et nombre de buts,"Crystal Palace et plus de 1,5",4.1,0
2012,Crystal Palace,Sheffield United,Mi-temps - Résultat et nombre de buts,"Sheffield United et moins de 1,5",7.0,0
